Kind,Min_Length,Max_Length,Repetition,Sum of Absolute Values,Mean Value,Standard Deviation,Shannon Entropy,Maximum Value,Minimum Value,Kmeans Threshold_A,Kmeans Threshold_B,Kmeans Nodes A Exceeding Treshhold = 1,Kmeans Nodes B Exceeding Treshhold = 1,Total Nodes = 1,count_11,count_00,count_mixed,Overlap % with zeroes,Overlap % no zeroes,Sum of min
LSTM,50,50,24,9.3191,0.3852,0.3035,3.7004,0.8813,-0.0188,0.2213,0.5203,7,6,13,3,2,7,0.3333,0.4286,2.6227
LSTM,50,50,25,12.1733,0.5072,0.3747,3.4594,0.995,0.0,0.5243,0.5498,6,5,11,0,1,11,0.0,0.0,2.1628
LSTM,50,50,26,7.8218,0.3175,0.3566,3.4594,0.9122,-0.058,0.0882,0.4407,2,9,11,2,3,7,0.2,0.2857,0.4653
LSTM,50,50,27,12.2964,0.5123,0.3841,3.7004,0.9928,0.0,0.4885,0.4803,6,7,13,2,1,9,0.2,0.2222,2.2468
LSTM,50,50,28,4.2962,0.1523,0.1957,3.8074,0.5509,-0.1148,0.0425,0.212,7,7,14,5,3,4,0.7143,1.25,0.7756
LSTM,50,50,29,10.3984,0.4333,0.3344,3.585,0.9874,0.0,0.462,0.3681,8,4,12,2,2,8,0.2,0.25,2.3521
LSTM,50,50,30,10.3148,0.4298,0.3518,3.4594,0.9964,0.0,0.5226,0.3931,5,6,11,1,2,9,0.0909,0.1111,2.3284
LSTMA,50,50,0,0.2096,0.0087,0.0195,3.1699,0.0592,-0.0,-0.0,0.0314,12,3,15,2,5,5,0.2,0.4,0.0
LSTMA,50,50,1,0.0,-0.0,0.0,3.7004,0.0,-0.0,-0.0,-0.0,12,12,24,2,1,9,0.2,0.2222,0.0
LSTMA,50,50,2,2.1938,0.0813,0.1004,3.8074,0.2825,-0.062,0.1205,0.0177,7,7,14,4,2,6,0.5,0.6667,0.3197
LSTMA,50,50,3,1.993,0.0623,0.1315,3.4594,0.376,-0.0388,0.162,0.0181,4,7,11,1,2,9,0.0909,0.1111,0.0369
LSTMA,50,50,4,0.0,0.0,0.0,3.7004,0.0,0.0,0.0,0.0,1,12,13,1,0,11,0.0909,0.0909,0.0
LSTMA,50,50,5,0.7311,0.0305,0.0154,4.1699,0.0462,0.0,0.0194,0.0243,8,10,18,6,0,6,1.0,1.0,0.2237
LSTMA,50,50,6,0.7858,0.0327,0.0253,3.8074,0.058,-0.0,0.0266,0.0307,7,7,14,7,5,0,1.4,0.0,0.3684
LSTMA,50,50,7,0.8827,0.0168,0.0683,2.8074,0.2504,-0.0329,-0.0021,0.0891,12,3,15,2,7,3,0.2,0.6667,0.0371
LSTMA,50,50,8,0.9349,-0.0379,0.0273,3.1699,0.0121,-0.078,-0.0263,-0.0327,12,12,24,2,5,5,0.2,0.4,0.0
LSTMA,50,50,9,0.5256,0.0085,0.0306,2.3219,0.0924,-0.0263,0.0297,0.0288,2,3,5,1,8,3,0.0909,0.3333,0.0815
LSTMA,50,50,10,0.3652,-0.0054,0.0163,3.3219,0.0207,-0.033,0.0012,-0.0078,4,12,16,0,2,10,0.0,0.0,0.0
LSTMA,50,50,11,0.0,0.0,0.0,2.585,0.0,0.0,0.0,0.0,1,5,6,0,6,6,0.0,0.0,0.0
LSTMA,50,50,12,0.2347,0.0026,0.0108,3.4594,0.015,-0.0126,0.0023,0.0061,4,7,11,3,4,5,0.3333,0.6,0.0315
LSTMA,50,50,13,0.0,-0.0,0.0,2.3219,0.0,-0.0,0.0,-0.0,3,12,15,1,8,3,0.0909,0.3333,0.0
LSTMA,50,50,14,0.3951,0.0165,0.01,3.585,0.0539,0.0,0.0098,0.0278,10,2,12,1,1,10,0.0909,0.1,0.1458
LSTMA,50,50,15,0.0,-0.0,0.0,3.1699,0.0,-0.0,-0.0,0.0,12,2,14,2,5,5,0.2,0.4,0.0
LSTMA,50,50,16,0.0,0.0,0.0,3.3219,0.0,0.0,0.0,0.0,7,3,10,2,4,6,0.2,0.3333,0.0
LSTMA,50,50,17,0.4596,0.0136,0.0243,2.8074,0.0652,-0.0132,0.0275,0.0192,4,3,7,1,6,5,0.0909,0.2,0.0528
LSTMA,50,50,18,2.1556,0.08,0.1071,3.8074,0.2472,-0.0215,-0.0063,0.1365,12,8,20,5,3,4,0.7143,1.25,0.0425
LSTMA,50,50,19,0.4442,0.001,0.0294,4.0,0.0566,-0.0411,0.0156,0.0,4,12,16,4,0,8,0.5,0.5,0.0
LSTMA,50,50,20,0.5147,0.0096,0.0262,3.4594,0.0548,-0.045,0.0091,0.019,7,4,11,1,2,9,0.0909,0.1111,0.0314
LSTMA,50,50,21,0.0,0.0,0.0,3.9069,0.0,0.0,0.0,0.0,12,3,15,3,0,9,0.3333,0.3333,0.0
LSTMA,50,50,22,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,2,4,1,9,2,0.0909,0.5,0.0
LSTMA,50,50,23,0.0,0.0,0.0,3.585,0.0,0.0,0.0,0.0,10,2,12,1,1,10,0.0909,0.1,0.0
LSTMA,50,50,24,0.0,-0.0,0.0,2.585,0.0,-0.0,0.0,-0.0,1,12,13,0,6,6,0.0,0.0,0.0
LSTMA,50,50,25,0.0,0.0,0.0,2.585,0.0,0.0,0.0,0.0,4,2,6,1,7,4,0.0909,0.25,0.0
LSTMA,50,50,26,0.4569,0.0157,0.0315,2.8074,0.124,-0.0066,0.0462,0.0111,3,4,7,0,5,7,0.0,0.0,0.0171
LSTMA,50,50,27,0.6022,-0.012,0.0288,3.0,0.0737,-0.0359,0.026,-0.0189,2,12,14,0,4,8,0.0,0.0,0.0
LSTMA,50,50,28,0.0,-0.0,0.0,2.8074,0.0,-0.0,0.0,-0.0,1,12,13,0,5,7,0.0,0.0,0.0
LSTMA,50,50,29,1.0008,0.0356,0.0816,2.0,0.282,-0.0083,0.1284,0.0062,3,1,4,1,9,2,0.0909,0.5,0.0231
LSTMA,50,50,30,0.183,0.0076,0.0172,3.7004,0.0503,-0.0,0.0229,-0.0,4,12,16,3,2,7,0.3333,0.4286,0.0
GRU,50,50,0,12.802,0.5334,0.4105,3.7004,0.9913,0.0,0.5047,0.4986,7,6,13,1,0,11,0.0909,0.0909,2.1106
GRU,50,50,1,12.0199,0.5008,0.3776,3.7004,0.9934,0.0,0.4385,0.5071,5,8,13,1,0,11,0.0909,0.0909,2.1418
GRU,50,50,2,12.9967,0.5415,0.4083,3.7004,0.9896,0.0,0.4332,0.5877,6,7,13,1,0,11,0.0909,0.0909,2.4273
GRU,50,50,3,14.6834,0.6118,0.371,3.7004,0.9968,0.0,0.5528,0.6263,8,5,13,2,1,9,0.2,0.2222,4.0615
GRU,50,50,4,13.1585,0.5483,0.4028,3.4594,0.9882,0.0,0.5981,0.56,5,6,11,1,2,9,0.0909,0.1111,2.9858
GRU,50,50,5,12.7284,0.5303,0.4221,3.4594,0.9997,0.0,0.5848,0.5455,6,5,11,0,1,11,0.0,0.0,2.0051
GRU,50,50,6,13.0053,0.5419,0.4063,3.7004,0.9844,0.0,0.5138,0.5018,8,5,13,1,0,11,0.0909,0.0909,1.9582
GRU,50,50,7,12.9739,0.5406,0.4032,3.3219,0.9981,0.0,0.6027,0.6084,6,4,10,0,2,10,0.0,0.0,2.0982
GRU,50,50,8,9.3662,0.3903,0.3181,3.3219,0.9196,0.0,0.5469,0.2984,6,4,10,0,2,10,0.0,0.0,1.4103
GRU,50,50,9,13.0834,0.5451,0.411,3.585,0.9977,0.0,0.5347,0.5556,6,6,12,0,0,12,0.0,0.0,1.9182
GRU,50,50,10,12.5036,0.521,0.4283,3.4594,0.9954,0.0,0.5357,0.5749,5,6,11,0,1,11,0.0,0.0,1.4131
GRU,50,50,11,14.1324,0.5889,0.3551,3.9069,0.9791,0.0,0.5077,0.5129,8,7,15,3,0,9,0.3333,0.3333,3.3339
GRU,50,50,12,13.5685,0.5654,0.4029,3.585,0.9917,0.0,0.5607,0.5715,5,7,12,1,1,10,0.0909,0.1,2.3896
GRU,50,50,13,12.0074,0.5003,0.3734,3.7004,0.9284,0.0,0.4982,0.4416,7,6,13,2,1,9,0.2,0.2222,2.4979
GRU,50,50,14,13.2193,0.5508,0.4062,3.585,0.9902,0.0,0.4904,0.6219,4,8,12,0,0,12,0.0,0.0,2.0712
GRU,50,50,15,13.4481,0.5603,0.3892,3.585,0.9886,0.0,0.5848,0.5359,6,6,12,2,2,8,0.2,0.25,3.1639
GRU,50,50,16,11.8272,0.4928,0.345,3.8074,0.8928,0.0,0.4016,0.4764,7,7,14,2,0,10,0.2,0.2,2.3155
GRU,50,50,17,14.5675,0.607,0.3708,3.9069,0.9909,0.0,0.5855,0.4556,8,7,15,4,1,7,0.5,0.5714,3.7568
GRU,50,50,18,13.8671,0.5778,0.4125,3.7004,0.9853,0.0,0.4935,0.5939,7,6,13,2,1,9,0.2,0.2222,3.365
GRU,50,50,19,14.4373,0.6016,0.3916,3.9069,0.9988,0.0,0.479,0.5423,6,9,15,3,0,9,0.3333,0.3333,3.7741
GRU,50,50,20,11.7469,0.4895,0.4075,3.4594,0.9923,0.0,0.4583,0.5807,5,6,11,0,1,11,0.0,0.0,1.3435
GRU,50,50,21,11.8337,0.4931,0.4247,3.585,0.9954,0.0,0.4736,0.5126,6,6,12,2,2,8,0.2,0.25,1.9036
GRU,50,50,22,14.8174,0.6174,0.3742,3.9069,0.9994,0.0,0.5879,0.4723,7,8,15,4,1,7,0.5,0.5714,3.8356
GRU,50,50,23,12.5462,0.5228,0.383,3.8074,0.9729,0.0,0.4608,0.4642,8,6,14,3,1,8,0.3333,0.375,2.401
GRU,50,50,24,14.7874,0.6161,0.3559,3.9069,0.9985,0.0,0.4955,0.5748,7,8,15,4,1,7,0.5,0.5714,4.7731
GRU,50,50,25,10.4004,0.4333,0.4275,3.585,0.9997,0.0,0.4081,0.4527,5,7,12,2,2,8,0.2,0.25,1.2712
GRU,50,50,26,14.6508,0.6104,0.3773,3.8074,0.9791,0.0,0.5766,0.5347,8,6,14,2,0,10,0.2,0.2,3.388
GRU,50,50,27,12.0504,0.5021,0.3795,3.585,0.9889,0.0,0.5396,0.4646,6,6,12,2,2,8,0.2,0.25,2.2145
GRU,50,50,28,12.6951,0.529,0.4524,3.4594,0.9997,0.0,0.5874,0.5554,8,3,11,0,1,11,0.0,0.0,1.2097
GRU,50,50,29,12.1626,0.5068,0.3885,3.585,0.9988,0.0,0.48,0.5376,5,7,12,1,1,10,0.0909,0.1,2.1861
GRU,50,50,30,13.0705,0.5446,0.3775,3.8074,0.9994,0.0,0.4809,0.494,8,6,14,3,1,8,0.3333,0.375,3.4683
GRUA,50,50,0,0.8217,0.0284,0.0339,3.585,0.0835,-0.0463,0.0167,0.0407,8,4,12,3,3,6,0.3333,0.5,0.1054
GRUA,50,50,1,0.3792,-0.005,0.023,3.0,0.0324,-0.0394,-0.0049,-0.0,12,12,24,1,5,6,0.0909,0.1667,0.0
GRUA,50,50,2,1.2576,0.0327,0.059,3.4594,0.1231,-0.0374,0.0107,0.0549,3,8,11,1,2,9,0.0909,0.1111,0.0713
GRUA,50,50,3,0.2037,0.0085,0.0123,3.3219,0.0274,0.0,0.0,0.0127,2,8,10,1,3,8,0.0909,0.125,0.0
GRUA,50,50,4,1.1157,0.0385,0.0572,3.1699,0.1572,-0.018,0.0553,0.0394,8,1,9,1,4,7,0.0909,0.1429,0.0939
GRUA,50,50,5,0.6918,0.0255,0.0364,3.4594,0.1061,-0.0066,0.0382,-0.0013,9,12,21,1,2,9,0.0909,0.1111,0.0028
GRUA,50,50,6,0.8037,0.0335,0.0388,3.3219,0.104,-0.0,0.0,0.0542,1,9,10,1,3,8,0.0909,0.125,0.0
GRUA,50,50,7,1.1182,0.0409,0.0868,4.0875,0.2099,-0.0123,0.1,0.0,5,12,17,5,0,7,0.7143,0.7143,0.0
GRUA,50,50,8,0.2554,0.0104,0.015,3.4594,0.0315,-0.0015,0.0,0.0153,3,8,11,2,3,7,0.2,0.2857,0.0
GRUA,50,50,9,0.5945,0.0096,0.0329,2.585,0.0784,-0.0325,0.0192,0.0339,1,5,6,0,6,6,0.0,0.0,0.0312
GRUA,50,50,10,7.4935,0.2933,0.3802,3.585,0.8326,-0.0266,0.5019,-0.0152,8,12,20,2,2,8,0.2,0.25,0.0038
GRUA,50,50,11,0.4116,-0.0016,0.0233,3.0,0.0287,-0.0374,0.0107,-0.0073,2,12,14,0,4,8,0.0,0.0,0.0006
GRUA,50,50,12,1.452,0.0595,0.0403,4.0,0.0992,-0.0038,0.0482,0.0481,6,10,16,5,1,6,0.7143,0.8333,0.4245
GRUA,50,50,13,1.1015,0.0459,0.0753,3.3219,0.2472,0.0,0.0,0.0795,3,7,10,2,4,6,0.2,0.3333,0.0
GRUA,50,50,14,0.5467,0.0206,0.026,3.7004,0.096,-0.0118,0.0072,0.0274,5,8,13,5,4,3,0.7143,1.6667,0.0829
GRUA,50,50,15,1.0074,0.0314,0.0599,3.1699,0.1317,-0.0319,0.0553,0.0142,6,3,9,0,3,9,0.0,0.0,0.0
GRUA,50,50,16,0.1105,0.003,0.0092,3.1699,0.0284,-0.0027,-0.0,0.0102,12,4,16,4,7,1,0.5,4.0,0.0
GRUA,50,50,17,0.1529,0.0064,0.0085,4.0,0.0181,-0.0,0.0101,-0.0,8,12,20,4,0,8,0.5,0.5,0.0
GRUA,50,50,18,5.4588,0.1874,0.2635,3.585,0.6558,-0.1086,0.0172,0.3575,6,6,12,6,6,0,1.0,0.0,0.6873
GRUA,50,50,19,0.3169,0.0132,0.0091,4.2479,0.0251,0.0,0.0133,0.005,8,11,19,8,1,3,2.0,2.6667,0.0875
GRUA,50,50,20,0.1303,0.005,0.0051,3.3219,0.0125,-0.0013,0.0042,0.0074,5,5,10,5,7,0,0.7143,0.0,0.0462
GRUA,50,50,21,2.7807,0.1148,0.1038,3.585,0.3219,-0.0125,0.1959,0.0587,4,8,12,4,4,4,0.5,1.0,0.7049
GRUA,50,50,22,1.9705,0.0804,0.0702,4.1699,0.1708,-0.0107,0.0957,0.0185,9,9,18,7,1,4,1.4,1.75,0.3223
GRUA,50,50,23,0.8578,0.0349,0.0372,3.3219,0.1002,-0.0025,0.0266,0.0574,6,4,10,2,4,6,0.2,0.3333,0.1847
GRUA,50,50,24,1.067,0.0445,0.0262,4.4594,0.072,0.0,0.0125,0.036,11,11,22,11,1,0,11.0,0.0,0.2745
GRUA,50,50,25,0.0447,0.0019,0.0034,3.1699,0.0118,0.0,0.007,0.0,2,7,9,0,3,9,0.0,0.0,0.0
GRUA,50,50,26,0.3432,-0.0042,0.0207,3.1699,0.0302,-0.0318,-0.0038,-0.0,12,12,24,1,4,7,0.0909,0.1429,0.0
GRUA,50,50,27,0.4609,0.0192,0.0269,4.0875,0.0793,0.0,0.0424,0.0,5,12,17,5,0,7,0.7143,0.7143,0.0
GRUA,50,50,28,1.1178,0.043,0.0451,3.3219,0.1457,-0.0148,0.0557,0.0469,4,6,10,4,6,2,0.5,2.0,0.3877
GRUA,50,50,29,0.8962,0.0122,0.0418,3.585,0.0634,-0.035,0.0311,-0.0113,9,12,21,2,2,8,0.2,0.25,0.0196
GRUA,50,50,30,1.7525,0.0724,0.0633,3.585,0.1582,-0.0023,0.0717,0.0732,6,6,12,6,6,0,1.0,0.0,0.7555
RNN,50,55,0,11.8747,0.4948,0.4052,3.585,0.9923,0.0,0.4421,0.5474,6,6,12,0,0,12,0.0,0.0,1.4198
RNN,50,55,1,13.4182,0.5587,0.3909,3.8074,0.9985,-0.0052,0.5241,0.4684,7,7,14,3,1,8,0.3333,0.375,3.4556
RNN,50,55,2,8.0949,0.3269,0.3075,3.585,0.9667,-0.058,0.2349,0.3868,4,8,12,3,3,6,0.3333,0.5,1.8776
RNN,50,55,3,11.686,0.4869,0.353,3.1699,0.9926,0.0,0.6141,0.5136,5,4,9,0,3,9,0.0,0.0,2.5851
RNN,50,55,4,10.8225,0.4509,0.4326,3.3219,1.0,0.0,0.507,0.5341,5,5,10,1,3,8,0.0909,0.125,1.3853
RNN,50,55,5,11.7331,0.4889,0.4072,3.1699,0.971,0.0,0.5584,0.6257,3,6,9,1,4,7,0.0909,0.1429,2.0472
RNN,50,55,6,13.3704,0.5571,0.4173,3.7004,0.992,0.0,0.5312,0.5185,8,5,13,2,1,9,0.2,0.2222,2.5644
RNN,50,55,7,10.6633,0.4443,0.3638,3.585,0.9987,0.0,0.4423,0.4333,5,7,12,1,1,10,0.0909,0.1,1.8188
RNN,50,55,8,10.3315,0.429,0.3737,3.585,0.9971,-0.0058,0.4158,0.4422,6,6,12,1,1,10,0.0909,0.1,1.5735
RNN,50,55,9,11.1191,0.4633,0.421,3.3219,0.9947,0.0,0.6018,0.4467,6,4,10,0,2,10,0.0,0.0,1.2492
RNN,50,55,10,10.9779,0.4574,0.348,3.7004,0.9852,0.0,0.3364,0.5269,6,7,13,2,1,9,0.2,0.2222,2.5253
RNN,50,55,11,14.4277,0.6012,0.3649,3.7004,0.992,0.0,0.6177,0.5261,7,6,13,3,2,7,0.3333,0.4286,4.2994
RNN,50,55,12,10.8132,0.4506,0.3671,2.8074,0.9697,0.0,0.5486,0.6792,1,6,7,0,5,7,0.0,0.0,1.7217
RNN,50,55,13,12.879,0.5366,0.4399,3.4594,0.9988,0.0,0.5391,0.6204,4,7,11,0,1,11,0.0,0.0,1.4677
RNN,50,55,14,12.032,0.5013,0.4355,3.585,0.9889,0.0,0.4588,0.5438,6,6,12,0,0,12,0.0,0.0,1.0023
RNN,50,55,15,9.5856,0.3994,0.349,3.4594,0.9974,0.0,0.3315,0.5653,7,4,11,0,1,11,0.0,0.0,1.2636
RNN,50,55,16,12.1337,0.5056,0.4078,3.7004,0.9705,0.0,0.4894,0.4596,7,6,13,2,1,9,0.2,0.2222,1.8302
RNN,50,55,17,13.7192,0.5716,0.4157,3.8074,0.9953,0.0,0.501,0.515,6,8,14,3,1,8,0.3333,0.375,3.8557
RNN,50,55,18,12.8921,0.5372,0.4227,3.7004,0.9949,0.0,0.468,0.5549,8,5,13,2,1,9,0.2,0.2222,2.8441
RNN,50,55,19,13.5945,0.5664,0.3936,3.9069,0.9997,0.0,0.4723,0.4739,7,8,15,4,1,7,0.5,0.5714,3.6012
RNN,50,55,20,10.5038,0.4377,0.3742,3.4594,0.9923,0.0,0.4311,0.4981,5,6,11,0,1,11,0.0,0.0,1.1962
RNN,50,55,21,11.9475,0.4978,0.3525,3.8074,0.9908,0.0,0.2883,0.6154,7,7,14,3,1,8,0.3333,0.375,3.2971
RNN,50,55,22,11.8839,0.4952,0.4095,3.3219,0.996,0.0,0.626,0.4885,6,4,10,0,2,10,0.0,0.0,1.95
RNN,50,55,23,9.8935,0.4122,0.3796,3.1699,0.9814,0.0,0.5522,0.4687,4,5,9,0,3,9,0.0,0.0,1.3527
RNN,50,55,24,10.6183,0.4424,0.4148,3.4594,0.9862,0.0,0.4778,0.4757,7,4,11,2,3,7,0.2,0.2857,1.688
RNN,50,55,25,10.6553,0.444,0.3427,3.3219,0.9858,0.0,0.3839,0.604,5,5,10,0,2,10,0.0,0.0,2.1961
RNN,50,55,26,12.8066,0.5336,0.4142,3.3219,0.9879,0.0,0.6261,0.5844,7,3,10,0,2,10,0.0,0.0,1.9217
RNN,50,55,27,10.1996,0.425,0.3511,3.585,0.9797,0.0,0.2766,0.5734,6,6,12,1,1,10,0.0909,0.1,1.5665
RNN,50,55,28,13.0558,0.544,0.338,3.585,0.9938,0.0,0.5688,0.5191,6,6,12,0,0,12,0.0,0.0,2.9673
RNN,50,55,29,13.013,0.5372,0.4225,3.585,0.9966,-0.0314,0.5364,0.5342,5,7,12,1,1,10,0.0909,0.1,2.63
RNN,50,55,30,11.5134,0.4797,0.4284,3.585,0.9972,0.0,0.4693,0.4913,5,7,12,1,1,10,0.0909,0.1,1.4969
RNNA,50,55,0,1.0508,0.0438,0.0563,3.0,0.1441,0.0,0.047,0.0722,3,5,8,0,4,8,0.0,0.0,0.0577
RNNA,50,55,1,0.6442,0.0251,0.0225,3.4594,0.0516,-0.0205,0.0219,0.0193,1,10,11,0,1,11,0.0,0.0,0.101
RNNA,50,55,2,0.287,0.0014,0.0132,3.4594,0.0191,-0.0161,0.0136,-0.0099,5,12,17,5,6,1,0.7143,5.0,0.0075
RNNA,50,55,3,0.4428,0.0184,0.0108,4.3923,0.0307,0.0,0.0061,0.0147,10,11,21,9,0,3,3.0,3.0,0.1078
RNNA,50,55,4,0.6885,0.0259,0.0244,4.0,0.0551,-0.0106,0.0106,0.0261,8,8,16,8,4,0,2.0,0.0,0.2138
RNNA,50,55,5,1.1219,0.044,0.0566,3.9069,0.132,-0.0087,0.0609,0.0048,8,7,15,3,0,9,0.3333,0.3333,0.0417
RNNA,50,55,6,0.0,0.0,0.0,3.7004,0.0,0.0,0.0,0.0,12,1,13,1,0,11,0.0909,0.0909,0.0
RNNA,50,55,7,0.4512,-0.0059,0.0249,3.8074,0.0197,-0.0665,0.0084,-0.0285,6,12,18,4,2,6,0.5,0.6667,0.0
RNNA,50,55,8,0.3642,0.0152,0.0273,3.9069,0.0869,0.0,0.0028,0.0377,11,4,15,3,0,9,0.3333,0.3333,0.0145
RNNA,50,55,9,0.5877,0.0224,0.0245,3.585,0.0613,-0.0186,0.0128,0.0321,6,6,12,1,1,10,0.0909,0.1,0.0879
RNNA,50,55,10,0.4269,0.0178,0.0388,3.4594,0.1441,0.0,0.0077,0.072,9,2,11,0,1,11,0.0,0.0,0.0
RNNA,50,55,11,0.091,0.0036,0.0069,3.7004,0.0193,-0.0003,0.0073,0.0,6,7,13,4,3,5,0.5,0.8,0.0
RNNA,50,55,12,0.7014,0.0266,0.0242,3.4594,0.0705,-0.0262,0.042,0.0167,2,9,11,2,3,7,0.2,0.2857,0.1588
RNNA,50,55,13,0.5437,0.0227,0.0267,3.9069,0.0838,0.0,0.0395,0.0103,4,11,15,4,1,7,0.5,0.5714,0.0787
RNNA,50,55,14,0.1232,0.0027,0.0077,3.8074,0.0186,-0.0076,-0.0037,0.0095,12,4,16,4,2,6,0.5,0.6667,0.0032
RNNA,50,55,15,0.1786,0.0074,0.0073,4.1699,0.0175,-0.0,0.0089,0.0018,8,10,18,8,2,2,2.0,4.0,0.0308
RNNA,50,55,16,2.6788,0.109,0.1167,4.0,0.2907,-0.0159,0.0179,0.1552,8,8,16,8,4,0,2.0,0.0,0.3388
RNNA,50,55,17,0.1535,0.0064,0.015,2.3219,0.0574,-0.0,-0.0,0.0235,12,3,15,1,8,3,0.0909,0.3333,0.0
RNNA,50,55,18,0.3814,0.0159,0.0162,3.4594,0.0555,0.0,0.0288,0.0159,1,10,11,0,1,11,0.0,0.0,0.011
RNNA,50,55,19,1.2167,0.0504,0.0548,3.8074,0.1696,-0.0032,0.0062,0.1075,10,4,14,3,1,8,0.3333,0.375,0.1406
RNNA,50,55,20,0.9802,0.0214,0.0436,4.0,0.0765,-0.0275,0.034,-0.0184,11,12,23,5,1,6,0.7143,0.8333,0.0
RNNA,50,55,21,0.1691,0.0064,0.0055,3.7004,0.0177,-0.0036,0.0047,0.0067,8,5,13,3,2,7,0.3333,0.4286,0.045
RNNA,50,55,22,0.295,0.0123,0.0225,2.585,0.0708,0.0,0.0386,0.0,3,3,6,1,7,4,0.0909,0.25,0.0
RNNA,50,55,23,0.4174,0.0174,0.032,3.1699,0.0816,-0.0,0.0,0.0411,4,5,9,3,6,3,0.3333,1.0,0.0
RNNA,50,55,24,0.3691,0.0154,0.0367,2.3219,0.1846,0.0,0.0951,0.0148,1,4,5,1,8,3,0.0909,0.3333,0.0771
RNNA,50,55,25,0.4231,0.0173,0.0199,3.1699,0.0511,-0.0013,0.0094,0.0284,3,6,9,0,3,9,0.0,0.0,0.0238
RNNA,50,55,26,0.8462,0.035,0.0648,2.585,0.324,-0.0026,0.0078,0.1818,5,1,6,1,7,4,0.0909,0.25,0.0635
RNNA,50,55,27,0.7262,0.0274,0.0314,3.9069,0.0718,-0.0083,0.0417,0.0025,8,7,15,7,4,1,1.4,7.0,0.0817
RNNA,50,55,28,0.7811,0.0259,0.0316,3.585,0.0648,-0.045,0.0216,0.0197,9,3,12,1,1,10,0.0909,0.1,0.0811
RNNA,50,55,29,0.0497,0.0021,0.0066,2.3219,0.0335,0.0,0.0175,0.0,1,4,5,1,8,3,0.0909,0.3333,0.0
RNNA,50,55,30,0.636,0.0199,0.0274,3.4594,0.0591,-0.0129,0.0091,0.0326,4,7,11,4,5,3,0.5,1.3333,0.1083
LSTM,50,55,0,9.0282,0.3741,0.2876,3.7004,0.7608,-0.0232,0.3077,0.3956,7,6,13,1,0,11,0.0909,0.0909,1.4203
LSTM,50,55,1,9.6897,0.4021,0.3919,3.3219,0.9973,-0.0199,0.5009,0.4289,5,5,10,2,4,6,0.2,0.3333,2.0744
LSTM,50,55,2,11.6698,0.4862,0.337,3.8074,0.8601,0.0,0.4126,0.4556,7,7,14,2,0,10,0.2,0.2,2.6641
LSTM,50,55,3,11.5911,0.483,0.329,3.7004,0.9243,0.0,0.4729,0.4396,6,7,13,2,1,9,0.2,0.2222,2.6234
LSTM,50,55,4,11.9381,0.4969,0.3457,3.7004,0.9336,-0.0068,0.4554,0.4891,6,7,13,3,2,7,0.3333,0.4286,2.9331
LSTM,50,55,5,12.1231,0.5051,0.3396,4.0875,0.9812,0.0,0.4559,0.2912,9,8,17,5,0,7,0.7143,0.7143,3.2532
LSTM,50,55,6,9.1856,0.3724,0.289,3.1699,0.8749,-0.0864,0.354,0.5004,3,6,9,1,4,7,0.0909,0.1429,2.3827
LSTM,50,55,7,6.6408,0.2691,0.2527,3.3219,0.7729,-0.0183,0.4214,0.1683,6,4,10,2,4,6,0.2,0.3333,1.0881
LSTM,50,55,8,10.7761,0.449,0.3451,3.4594,0.9886,0.0,0.4312,0.5243,5,6,11,0,1,11,0.0,0.0,1.7726
LSTM,50,55,9,11.6175,0.4841,0.3659,3.7004,0.9858,0.0,0.3414,0.5652,6,7,13,4,3,5,0.5,0.8,2.5676
LSTM,50,55,10,10.5422,0.4393,0.3618,3.585,0.9987,0.0,0.2653,0.587,5,7,12,2,2,8,0.2,0.25,2.1058
LSTM,50,55,11,12.089,0.5037,0.3231,3.585,0.8929,0.0,0.5046,0.5028,6,6,12,1,1,10,0.0909,0.1,2.9155
LSTM,50,55,12,10.4699,0.4362,0.2961,3.585,0.806,0.0,0.4862,0.3863,6,6,12,4,4,4,0.5,1.0,3.5012
LSTM,50,55,13,6.304,0.2627,0.2918,3.0,0.9985,0.0,0.4838,0.1934,4,4,8,2,6,4,0.2,0.5,1.7048
LSTM,50,55,14,7.8916,0.3288,0.2626,3.4594,0.842,0.0,0.4484,0.2536,5,6,11,0,1,11,0.0,0.0,1.405
LSTM,50,55,15,6.1616,0.2248,0.2494,3.3219,0.565,-0.1104,0.208,0.3099,2,8,10,2,4,6,0.2,0.3333,1.2194
LSTM,50,55,16,10.4753,0.4317,0.3425,3.7004,0.9943,-0.0289,0.4843,0.3306,6,7,13,4,3,5,0.5,0.8,2.8605
LSTM,50,55,17,11.7869,0.4911,0.3802,3.8074,0.9895,0.0,0.365,0.497,6,8,14,3,1,8,0.3333,0.375,1.9622
LSTM,50,55,18,12.3528,0.5147,0.3107,3.8074,0.9952,0.0,0.4525,0.483,7,7,14,4,2,6,0.5,0.6667,3.7507
LSTM,50,55,19,13.0004,0.5417,0.3844,3.8074,0.9987,0.0,0.4781,0.4895,8,6,14,3,1,8,0.3333,0.375,3.0804
LSTM,50,55,20,11.3924,0.4621,0.4323,3.585,0.9926,-0.0379,0.5254,0.3988,6,6,12,0,0,12,0.0,0.0,0.7174
LSTM,50,55,21,7.1422,0.2976,0.1792,3.4594,0.6385,0.0,0.3572,0.2345,8,3,11,1,2,9,0.0909,0.1111,2.1517
